 delta_p[0][1]  delta_p[0][2]  delta_p[0][3]  delta_p[0][4]  delta_p[1][0]  delta_p[1][2]  delta_p[2][0]  delta_p[2][1]  delta_p[3][0]  delta_p[3][4]  delta_p[4][0]  delta_p[4][3] 
 0.0053186146522072875  -0.006402978168843276  0.004762870090274873  -0.005730522627786172  -0.0053186146522072875  2.2960585333464678E-5  0.006402978168843276  -2.2960585333464678E-5  -0.004762870090274873  2.055767740216652E-5  0.005730522627786172  -2.055767740216652E-5 
 0.005334571662714893  -0.006423247168001467  0.004775404933710092  -0.005746727266412677  -0.005334571662714893  2.303325101138398E-5  0.006423247168001467  -2.303325101138398E-5  -0.004775404933710092  2.0617666393718537E-5  0.005746727266412677  -2.0617666393718537E-5 
 0.005349460691686403  -0.006442172987270567  0.0047874500090756555  -0.005762032369901249  -0.005349460691686403  2.3100847151624748E-5  0.006442172987270567  -2.3100847151624748E-5  -0.0047874500090756555  2.0672369515750688E-5  0.005762032369901249  -2.0672369515750688E-5 
 0.005366257915511596  -0.006467930395256616  0.0048019480287990746  -0.005784098334075338  -0.005366257915511596  2.3192603816113433E-5  0.006467930395256616  -2.3192603816113433E-5  -0.0048019480287990746  2.0748671104797722E-5  0.005784098334075338  -2.0748671104797722E-5 
 0.005384679807178827  -0.006495704067884134  0.004818342956880883  -0.005808756942130344  -0.005384679807178827  2.3291829748472992E-5  0.006495704067884134  -2.3291829748472992E-5  -0.004818342956880883  2.0836843049210074E-5  0.005808756942130344  -2.0836843049210074E-5 
 0.005403050744479998  -0.006523443510225491  0.004834947579453797  -0.005833697241186542  -0.005403050744479998  2.3390930731892468E-5  0.006523443510225491  -2.3390930731892468E-5  -0.004834947579453797  2.0926019743683355E-5  0.005833697241186542  -2.0926019743683355E-5 
 0.005421288042693817  -0.006551050564414851  0.004851661090754078  -0.0058587994963659185  -0.005421288042693817  2.3489556230771313E-5  0.006551050564414851  -2.3489556230771313E-5  -0.004851661090754078  2.1015773072008415E-5  0.0058587994963659185  -2.1015773072008415E-5 
 0.005439027238239191  -0.0065775003515859964  0.004868094692071168  -0.005883066377478485  -0.005439027238239191  2.358404451996421E-5  0.0065775003515859964  -2.358404451996421E-5  -0.004868094692071168  2.1102750594081954E-5  0.005883066377478485  -2.1102750594081954E-5 
 0.005456324258318546  -0.006603440312950681  0.0048842942142357515  -0.005907082704894151  -0.005456324258318546  2.3676707606057334E-5  0.006603440312950681  -2.3676707606057334E-5  -0.0048842942142357515  2.1188613843037274E-5  0.005907082704894151  -2.1188613843037274E-5 
 0.0054734225155392835  -0.00662916527680224  0.004900498473389803  -0.00593113233425413  -0.0054734225155392835  2.3768600552642738E-5  0.00662916527680224  -2.3768600552642738E-5  -0.004900498473389803  2.127459399048348E-5  0.00593113233425413  -2.127459399048348E-5 
 0.00539406578283419  -0.0065380061454298755  0.004820399630617089  -0.005838560430802886  -0.005434652709418231  2.3441419727987522E-5  0.006498437403024582  -2.3441419727987522E-5  -0.004860592004803266  2.0942573129900666E-5  0.005799843657769088  -2.0942573129900666E-5 
 0.005389950458461357  -0.00653505105639951  0.004815406622071805  -0.00583428499162153  -0.0054380980025818815  2.3430585851969E-5  0.0064881593915124824  -2.3430585851969E-5  -0.004863080188698632  2.092703461187284E-5  0.005788403580822887  -2.092703461187284E-5 
 0.005384539597141469  -0.006530511428717745  0.0048095029247434695  -0.005828895805578327  -0.005440972686638901  2.3414070529526043E-5  0.006475605014010455  -2.3414070529526043E-5  -0.004865374011316703  2.0907500882572094E-5  0.0057751722892902535  -2.0907500882572094E-5 
 0.005377278937867658  -0.006523715613802494  0.004801946104038279  -0.005821493639857067  -0.005442741038553578  2.338947532720681E-5  0.00646008703695955  -2.338947532720681E-5  -0.0048667495809979755  2.0880752131802183E-5  0.005759235051925771  -2.0880752131802183E-5 
 0.0034734236713909183  -0.004215251937917941  0.002897204290178479  -0.0035133949094472428  -0.003550319953248504  1.511274914989258E-5  0.004278694625121204  -1.511274914989258E-5  -0.002973319897961346  1.2601470572803919E-5  0.003575473128876183  -1.2601470572803919E-5 
 0.003299521333573807  -0.004000816096194626  0.0027165723064825897  -0.003291535620903119  -0.003378995381126515  1.4344475744110241E-5  0.004066546927685266  -1.4344475744110241E-5  -0.0027952138598408283  1.1806553914084361E-5  0.003355804330880119  -1.1806553914084361E-5 
 0.003160421367933708  -0.003828883090690738  0.002576945552718257  -0.003119677368289331  -0.003242243046514659  1.3728103535726177E-5  0.003896802126352128  -1.3728103535726177E-5  -0.00265786854654948  1.1190169814767614E-5  0.003186033146761247  -1.1190169814767614E-5 
 0.0030178908943767624  -0.0036530865590229666  0.0024343666106858564  -0.0029445406320007805  -0.0031019030697905237  1.3097867569200616E-5  0.0037230940473449436  -1.3097867569200616E-5  -0.00251741046513132  1.056201065807727E-5  0.0030128804081073213  -1.056201065807727E-5 
 0.005477990697642099  -0.00662532171212149  0.004895717435417168  -0.005916639579353955  -0.005564563095155961  2.3754719350677078E-5  0.006525707801227298  -2.3754719350677078E-5  -0.004981242397562369  2.122298360518471E-5  0.005819482488206518  -2.122298360518471E-5 
 0.005532429740313205  -0.006682422129767218  0.004958933716594061  -0.005985182735187777  -0.005623843266359785  2.3958547963331966E-5  0.006576328910625762  -2.3958547963331966E-5  -0.0050491389612545845  2.1467895876980947E-5  0.005881843392302244  -2.1467895876980947E-5 
 0.00553174803194878  -0.00667292750863524  0.004959442842519479  -0.005978004240404289  -0.005627653615981387  2.392457748001675E-5  0.006560756144189384  -2.392457748001675E-5  -0.005053988224290151  2.1442186607600888E-5  0.005868900861415227  -2.1442186607600888E-5 
 0.005527949568794099  -0.006659700609095154  0.004956777374431454  -0.005967022340726658  -0.0056277746145561025  2.387727962371855E-5  0.006541952512520766  -2.387727962371855E-5  -0.005055080474619444  2.1402884499366337E-5  0.0058526739376816295  -2.1402884499366337E-5 
 0.005527884573361064  -0.00665099689897275  0.004958028305964035  -0.005960775849004563  -0.005595799861310979  2.3846226195445297E-5  0.00656994295608726  -2.3846226195445297E-5  -0.005024827288579559  2.138056740363936E-5  0.00588219758920161  -2.138056740363936E-5 
 0.005548052722318175  -0.006659161536134661  0.004979094518930083  -0.005971640304480275  -0.00561354711773987  2.3875267959994062E-5  0.006579273540296526  -2.3875267959994062E-5  -0.005043350871318353  2.141916411346756E-5  0.005894471872608165  -2.141916411346756E-5 
 0.0055888709993965335  -0.0066921665355863524  0.005018779329830636  -0.006004854735280674  -0.005650749111119069  2.399300237954094E-5  0.006614521251901095  -2.399300237954094E-5  -0.005079288344532529  2.153773476720744E-5  0.0059301928810100435  -2.153773476720744E-5 
 0.005640245786132425  -0.006737701465223012  0.005067229367313075  -0.006048431287140943  -0.005697214766438918  2.4155465151665112E-5  0.006663489042693982  -2.4155465151665112E-5  -0.005122688305618794  2.1693320249482895E-5  0.005977487368255652  -2.1693320249482895E-5 
 0.005488580889572603  -0.006541100940768985  0.004911222185953079  -0.005848371560219334  -0.00556841165867894  2.3449740361058957E-5  0.006438654778694541  -2.3449740361058957E-5  -0.004988436434388177  2.097527539035582E-5  0.0057511947897666005  -2.097527539035582E-5 
 0.0056533522505226586  -0.006724136335407138  0.005068698124247817  -0.006023882962765015  -0.005730907691166465  2.410236104921637E-5  0.006617055663884486  -2.410236104921637E-5  -0.005143056196487805  2.1601614676569625E-5  0.005923223332743532  -2.1601614676569625E-5 
 0.005933877151143463  -0.007044442056123756  0.005330729276394663  -0.006323183361459428  -0.0060039524350443685  2.524454322738734E-5  0.006935830746396476  -2.524454322738734E-5  -0.00539695944159746  2.2669912340234077E-5  0.006222351914544788  -2.2669912340234077E-5 
 0.006262380028296377  -0.007420672372742132  0.005630887362016779  -0.006666688872030591  -0.006318999284093962  2.6585550866542462E-5  0.00731443675062593  -2.6585550866542462E-5  -0.005682946554628643  2.3895439682064534E-5  0.006569828964316571  -2.3895439682064534E-5 
 0.007157373358971597  -0.00846574390618926  0.006490724014327043  -0.007670440797326705  -0.007190706523552137  3.0320711974951564E-5  0.00836622193198977  -3.0320711974951564E-5  -0.006519163080028534  2.748579940714535E-5  0.007582170380786124  -2.748579940714535E-5 
 0.007494169005120455  -0.008845878572369514  0.006788307792717774  -0.008005341961066392  -0.007499459477202208  3.167491750133422E-5  0.008764364053263307  -3.167491750133422E-5  -0.006788067579648782  2.8680101550548898E-5  0.00793684498046332  -2.8680101550548898E-5 
 0.007760329538257338  -0.009140788542499223  0.007019170806032093  -0.00825993551544002  -0.007731089421461945  3.272513013286016E-5  0.009083651250890057  -3.272513013286016E-5  -0.006983717398085787  2.958773953309901E-5  0.008217707611848368  -2.958773953309901E-5 
 0.007993602882070405  -0.009395583456829115  0.007221062686809887  -0.008479249567741931  -0.007922857498115832  3.3632221246193694E-5  0.009369411662305538  -3.3632221246193694E-5  -0.007143373851420165  3.0369418013265204E-5  0.00846999928020864  -3.0369418013265204E-5 
 0.02344287714241844  -0.02749561969856984  0.02265010485209018  -0.02653912821570259  -0.023535670109506412  9.840976858654926E-5  0.027507683389288218  -9.840976858654926E-5  -0.02274888487998794  9.504242579794209E-5  0.026570580059271265  -9.504242579794209E-5 
 0.025175139861818963  -0.029491037597406233  0.024352823794174583  -0.02849849925993908  -0.02529769316604913  1.0555672853485021E-4  0.029530995452329734  -1.0555672853485021E-4  -0.02448205434431827  1.0206656602917974E-4  0.028560573280714152  -1.0206656602917974E-4 
 0.026986478817082826  -0.031572875923149724  0.026150570386249683  -0.03056306067524872  -0.027143943647871538  1.130152864448064E-4  0.03164748545424345  -1.130152864448064E-4  -0.026315541550033572  1.094687258103022E-4  0.030662599962809622  -1.094687258103022E-4 
 0.02884692150827206  -0.033705801270393465  0.028005737350852655  -0.0326885407705646  -0.029044318951378045  1.2066191942849969E-4  0.03382233941311341  -1.2066191942849969E-4  -0.028211542991456895  1.1709359574751943E-4  0.032832886779971204  -1.1709359574751943E-4 
 0.00766779866056666  -0.008947577431253961  0.006813713157924894  -0.007942534121795575  -0.007452146273088545  3.203495186809846E-5  0.009058801432399122  -3.203495186809846E-5  -0.006589721700677842  2.8454427919655245E-5  0.008074358533647796  -2.8454427919655245E-5 
 0.007799924530331737  -0.009092210665972544  0.006959597141872109  -0.008104015273175946  -0.007553632676312816  3.25498475142183E-5  0.009228631884134586  -3.25498475142183E-5  -0.006704293686723872  2.9029515218326196E-5  0.008261964605864591  -2.9029515218326196E-5 
 0.007817872735873976  -0.009103462626580239  0.0069751591257301016  -0.008113447877150293  -0.007540625492673314  3.2589897514867516E-5  0.009266935983582414  -3.2589897514867516E-5  -0.00668842138568948  2.9063148986097076E-5  0.008299418934583969  -2.9063148986097076E-5 
 0.007836088227801241  -0.009114984083289812  0.006987145103963144  -0.008118675409917842  -0.007526149172914387  3.263090776073341E-5  0.009307179665185572  -3.263090776073341E-5  -0.0066672429188088245  2.9081795318575132E-5  0.008334402875931346  -2.9081795318575132E-5 
 0.033182637555913885  -0.03855697390870816  0.0323407681048451  -0.037537593599452634  -0.03352341173930995  1.3803063147932448E-4  0.03889218743920608  -1.3803063147932448E-4  -0.032691870716703875  1.3446571389863493E-4  0.03790983855704155  -1.3446571389863493E-4 
 0.03242020791872591  -0.03765642516069434  0.03155506720119661  -0.036611469925233564  -0.03275839438162009  1.3483889536658467E-4  0.03799871176445535  -1.3483889536658467E-4  -0.03190321135005547  1.3118541421874852E-4  0.03699039932163828  -1.3118541421874852E-4 
 0.031849993660145515  -0.036980358882097164  0.03098293434274524  -0.03593405541577965  -0.03218805195902519  1.324310161585629E-4  0.03732873554824678  -1.324310161585629E-4  -0.03133090076774181  1.287709967812134E-4  0.03631866537521944  -1.287709967812134E-4 
 0.0312772900252547  -0.03630166778975408  0.030412076551982636  -0.035258465302277386  -0.031615104968299335  1.3001387345923376E-4  0.03665596859755027  -1.3001387345923376E-4  -0.030759766477686412  1.263628798113814E-4  0.03564852867424406  -1.263628798113814E-4 
 0.006923621777215061  -0.008032766744161535  0.006048171063497421  -0.007009223434465639  -0.006579423626540404  2.8772113012109912E-5  0.008269746136086553  -2.8772113012109912E-5  -0.005693929043701473  2.512201700710648E-5  0.007269417331528416  -2.512201700710648E-5 
 0.007043360358338191  -0.008168198787078751  0.006190528236075465  -0.007171094773624986  -0.006731626771856014  2.9254863850525226E-5  0.008384171950417851  -2.9254863850525226E-5  -0.005869552492612229  2.5699686062807814E-5  0.007407582846809646  -2.5699686062807814E-5 
 0.006931711551199982  -0.008035008885027395  0.006084838135762993  -0.007045387327792696  -0.006654255941260345  2.8780336471356804E-5  0.008230393179708528  -2.8780336471356804E-5  -0.0057992072662500505  2.5251254797353795E-5  0.007258694227729734  -2.5251254797353795E-5 
 0.00682510731472874  -0.00790787033549023  0.005984196892924842  -0.006925714179331521  -0.006580879560900144  2.8327287420637504E-5  0.008082438601462627  -2.8327287420637504E-5  -0.0057328152847446745  2.4824277346624513E-5  0.007115778481448842  -2.4824277346624513E-5 
 0.006205974778435319  -0.007187388670583772  0.005370376634033391  -0.0062125937306802825  -0.005897574265425476  2.5748215829679566E-5  0.007395880652840248  -2.5748215829679566E-5  -0.005052988037689943  2.2269685373998982E-5  0.006439046732253928  -2.2269685373998982E-5 
 0.0062306603013055906  -0.007220876265918719  0.0054009050749499465  -0.006252124238557144  -0.0059817625660514295  2.586934847315092E-5  0.007387165281983243  -2.586934847315092E-5  -0.005144333792486577  2.241217646314908E-5  0.00643356473977974  -2.241217646314908E-5 
 0.006246432709939853  -0.007244081205701747  0.005420361848194943  -0.006278886963301034  -0.006049233528926834  2.5953674782641656E-5  0.007374130063944051  -2.5953674782641656E-5  -0.0052167351324214906  2.2509092303835132E-5  0.0064215105499840774  -2.2509092303835132E-5 
 0.006253884174455493  -0.007257674525423141  0.005431196277157824  -0.006295702139212267  -0.006101069474720333  2.6003582320299756E-5  0.007357011822740844  -2.6003582320299756E-5  -0.005273107087546691  2.2570367676166825E-5  0.006405268485622173  -2.2570367676166825E-5 
 0.004439857403731651  -0.005156010329741889  0.0036197239907238554  -0.004198741333581779  -0.004306040021081259  1.8474117840838744E-5  0.005200985727302765  -1.8474117840838744E-5  -0.0034810038387433906  1.5053254699637364E-5  0.004248667341386181  -1.5053254699637364E-5 
 0.004960355468494271  -0.00576589281333284  0.004147660593304181  -0.004815668731325218  -0.004868171755848749  2.0659993644756014E-5  0.005795998805705693  -2.0659993644756014E-5  -0.004051813466887211  1.7263988326021718E-5  0.004849426492299358  -1.7263988326021718E-5 
 0.0053912576794203915  -0.00627263141428358  0.004580774346194971  -0.005323474903732972  -0.005331490197278299  2.2476169931451295E-5  0.00629151233476577  -2.2476169931451295E-5  -0.00451843992158274  1.9085405824625923E-5  0.005344900528243102  -1.9085405824625923E-5 
 0.005758347742581549  -0.006705992933103033  0.004948918755616205  -0.005756654541315243  -0.005722774068001257  2.402914130072986E-5  0.006716780115581855  -2.402914130072986E-5  -0.004911691753122227  2.063885392544762E-5  0.0057690750344931985  -2.063885392544762E-5 
