Medium
Eta	BHP	Gamma	Zone 1		Zone 2		Zone 3		Zone 4		
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	250623.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	255858.88	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	261093.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	266327.62	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	271560.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	276793.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	282024.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	287256.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	292487.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	297718.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	302948.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	308178.86	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	313408.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	318638.47	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	323868.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	329098.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	334153.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	334153.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	339389.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	344624.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	349859.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	355093.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	360327.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	365561.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	370794.94	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	376028.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	381262.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	386495.63	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	391728.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	396961.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	402194.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	407426.70	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	412659.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	417716.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	422952.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	428188.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	433423.24	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	438657.53	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	443891.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	449124.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	454358.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	459591.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	464824.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	470056.65	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	475289.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	480521.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	485753.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	490986.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	496218.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	501277.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
